,recipe_id,recipe_name,ingredients,cooking_directions,prep_time,cook_time,total_time,Difficulty,image_url
272,260238,Marko's Smokin' Barbeque Sauce Pork Salad,chopped lettuce^canned black beans drained^Mexican style corn^shredded smoked pork^cherry tomatoes halved^shredded Cheddar cheese^barbeque sauce (such as Marko's Original Smokin' BBQ sauce),"[""'directions': u'Prep"", '10 m', 'Ready In', '10 m', ""Combine lettuce, black beans, corn, pork, and tomatoes in a bowl. Add cheese; mix thoroughly. Drizzle barbeque sauce on top.'""]",10.0,10.0,20.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/1339900.jpg
273,68583,Dutch Croquetten,lean ground veal^butter^all-purpose flour^milk^chicken broth^paprika^chili powder (optional)^curry powder (optional)^salt^pepper^Worcestershire sauce^finely chopped fresh parsley^spiced Gouda cheese^egg^all-purpose flour^water^seasoned dry bread crumbs^oil for frying,"[""'directions': u'Prep"", '15 m', 'Cook', '10 m', 'Ready In', '25 m', 'Place ground veal in a skillet over medium heat. Cook, stirring to crumble, until evenly browned. Set aside.', 'Melt butter in a saucepan over low heat. Stir in flour until smooth, and cook for about 2 minutes. Gradually stir in milk, then chicken broth to make a smooth thick sauce. Add the cooked ground veal, and season with paprika, chili powder, curry powder, salt, pepper , Worcestershire sauce, and parsley. Stir to blend well. Remove from heat, and set aside to cool to room temperature.', 'When the meat mixture is cooled and slightly firm, shape into cylinders 3 to 4 inches long, and 1 1 /2 inches wide. If you wish, press a strip of the spiced Gouda cheese into the center, making sure it is completely surrounded. In a small bowl, whisk together the egg and water. Place bread crumbs on a plate or tray. Coat croquettes with flour, then dip in the beaten egg mixture, then roll the croquettes in the crumbs to coat. Repeat the coating process if a thicker breading is desired.', ""Heat oil in a large skillet over medium-high heat. When oil is hot, fry croquettes until golden brown on all sides. If you have a deep-fryer, they can be deep-fried instead. Remove to paper towels to drain, and serve hot.'""]",15.0,10.0,25.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/2534884.jpg
274,14553,Lemon and Thyme Lamb Chops,olive oil^lemon juice^chopped fresh thyme^salt and pepper to taste^lamb chops,"[""'directions': u'Prep"", '10 m', 'Cook', '10 m', 'Ready In', '1 h 20 m', 'Stir together olive oil, lemon juice, and thyme in a small bowl. Season with salt and pepper to taste. Place lamb chops in a shallow dish, and brush with the olive oil mixture. Marinate in the refrigerator for 1 hour.', 'Preheat grill for high heat.', ""Lightly oil grill grate. Place lamb chops on grill, and discard marinade. Cook for 10 minutes, turning once, or to desired doneness.'""]",10.0,10.0,20.0,Easy,https://images.media-allrecipes.com/userphotos/250x250/687374.jpg
275,86919,Sarah's Pasta Salad,uncooked rotini pasta^avocado^large tomato^Ranch dressing^crumbled cooked bacon,"[""'directions': u'Prep"", '10 m', 'Cook', '10 m', 'Ready In', '20 m', 'Bring a large pot of lightly salted water to a boil. Add pasta and cook for 8 to 10 minutes, until al dente. Drain, and rinse under cold running water to cool.', ""In a bowl, gently toss together pasta, avocado, tomato, dressing, and bacon. Chill until ready to serve.'""]",10.0,10.0,20.0,Easy,https://images.media-allrecipes.com/userphotos/250x250/1012416.jpg
276,256768,Tennessee Sausage 'N Cheese Dip,ground pork sausage (such as Odom's Tennessee Pride®)^butter^milk^McCormick® Pork Gravy Mix^processed cheese product (such as Velveeta®)^diced tomatoes and green chiles (such as RO*TEL®) undrained,"[""'directions': u'Prep"", '5 m', 'Cook', '15 m', 'Ready In', '20 m', 'Brown sausage in large skillet on medium-high heat. Drain fat. Set aside.', 'Melt butter in large saucepan on medium heat. Stir in milk and Gravy Mix with a whisk. Stirring frequently, cook on medium heat until gravy comes to boil. Reduce heat and simmer 2 minutes, stirring occasionally.', ""Stir in cooked sausage, cheese and tomatoes. Cook 3 to 5 minutes or until cheese is melted, stirring frequently.'""]",5.0,15.0,20.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/1292336.jpg
277,234068,Bacon Pea Salad,bacon^mayonnaise^honey^white sugar^salt and ground black pepper to taste^fresh green peas^celery^cubed Cheddar cheese^chopped onion,"[""'directions': u'Prep"", '10 m', 'Cook', '10 m', 'Ready In', '50 m', 'Place bacon in a large skillet and cook over medium-high heat, turning occasionally, until evenly browned, about 10 minutes. Drain bacon slices on paper towels and crumble. Reserve 1 tablespoon bacon grease.', 'Whisk mayonnaise, reserved bacon grease, honey, sugar, salt, and black pepper together in a bowl until dressing is smooth.', ""Mix bacon, peas, celery, Cheddar cheese, and onion together in a bowl. Drizzle dressing over salad and toss to coat. Refrigerate until chilled, about 30 minutes.'""]",10.0,10.0,20.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/1955373.jpg
278,23091,Kylie's Ham Delights,thinly sliced cooked ham^crushed pineapple^provolone cheese^large plain croissants,"[""'directions': u'Prep"", '5 m', 'Cook', '10 m', 'Ready In', '15 m', ""Combine ham and pineapple in skillet. Saute over medium heat until most of the pineapple juice has cooked off. Separate mixture into 5 sections in skillet and place one slice of cheese on top of each; cook until cheese melts. Serve on top of warm croissants.'""]",5.0,10.0,15.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/999619.jpg
279,24600,Sausage Cheese Dip,ground pork sausage^loaf processed cheese^sour cream^diced tomatoes with green chile peppers^green onions,"[""'directions': u'Prep"", '5 m', 'Cook', '10 m', 'Ready In', '15 m', 'Place ground pork sausage in a large, deep skillet. Cook over medium high heat until evenly brown.', 'In a medium saucepan over medium heat, melt processed cheese.', ""Drain sausage and mix in a medium bowl with the melted processed cheese, sour cream, diced tomatoes with green chile peppers and green onions.'""]",5.0,10.0,15.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/1013589.jpg
280,233431,6 Can Chicken Tortilla Soup,black beans drained^chicken broth^kernel corn^fl oz) can chicken chunks^cream of chicken soup^diced tomatoes with green chile peppers (such as RO*TEL®),"[""'directions': u'Prep"", '5 m', 'Cook', '20 m', 'Ready In', '25 m', ""Stir black beans, chicken broth, corn, chicken chunks, cream of chicken soup, and diced tomatoes with green chile peppers together in a saucepan; bring to a boil, reduce heat to low, and cook at a simmer for 20 minutes.'""]",5.0,20.0,25.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/1452850.jpg
281,177115,Feta-Stuffed Hamburgers,lean ground beef^Worcestershire sauce^dried parsley^salt and pepper to taste^crumbled feta cheese,"[""'directions': u'Prep"", '5 m', 'Cook', '15 m', 'Ready In', '20 m', 'Preheat an outdoor grill for medium heat, and lightly oil the grate.', 'Knead together the ground beef, Worcestershire sauce, parsley, salt, and pepper in a bowl. Form the mixture into 8 equal-sized balls; flatten to make thin patties. Place about 1/4 cup of feta cheese onto each of four of the patties. Top each of the patties with cheese with one of the patties without; press the edges together to seal the cheese into the center.', ""Cook on the preheated grill until the burgers are cooked to your desired degree of doneness, 7 to 8 minutes per side for well done. An instant-read thermometer inserted into the center should read 160 degrees F (70 degrees C).'""]",5.0,15.0,20.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/3636202.jpg
282,16198,Cherry Chicken Lettuce Wraps,canola oil^skinless boneless chicken breast halves^minced fresh ginger root^rice vinegar^teriyaki sauce^honey^dark sweet cherries pitted and halved^shredded carrots^chopped green onion^toasted and sliced almonds^lettuce leaves,"[""'directions': u'Prep"", '15 m', 'Cook', '10 m', 'Ready In', '25 m', 'Heat 1 tablespoon oil in a large skillet over medium-high heat. Saute chicken and ginger in hot oil until chicken is cooked through, 7 to 10 minutes. Set aside.', 'Whisk vinegar, teriyaki sauce, remaining 1 tablespoon oil, and honey together in a bowl. Add chicken mixture, cherries, carrots, green onion, and almonds; toss to combine.', ""Spoon 1/12 the chicken/cherry mixture onto the center of each lettuce leaf; roll leaf around filling and serve.'""]",15.0,10.0,25.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/3553464.jpg
283,237610,Spicy Peanut Chicken Stir-Fry,Sauce:^chicken broth^soy sauce^cornstarch^white sugar^white vinegar^cayenne pepper^Stir-fry:^vegetable oil^skinless boneless chicken thighs^garlic^red bell pepper^dry roasted peanuts^green onions,"[""'directions': u'Prep"", '15 m', 'Cook', '10 m', 'Ready In', '25 m', 'Mix chicken broth, soy sauce, cornstarch, sugar, vinegar, and cayenne pepper together in a bowl until sauce is smooth.', 'Heat oil in a wok or large skillet over medium-high heat; saute chicken and garlic until chicken is no longer pink in the center, 5 to 10 minutes. Add red bell pepper and saute until slightly tender, about 1 minute.', ""Stir sauce into chicken chicken mixture and cook until thickened, about 1 minute. Stir peanuts into chicken mixture and garnish with green onions.'""]",15.0,10.0,25.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/205605.jpg
284,154022,Ham Pineapple Sandwiches,crushed pineapple^white sugar^chopped walnuts^cream cheese^milk^whole-grain bread^thin slices deli ham,"[""'directions': u'Prep"", '10 m', 'Cook', '10 m', 'Ready In', '40 m', 'In a saucepan, combine the pineapple and sugar. Bring to a boil, then cook over medium heat, stirring constantly, until thickened, 5 to 10 minutes. Remove from the heat and cool. When cool, stir in the walnuts.', 'In a medium bowl, stir cream cheese to soften, then stir in enough milk to make it easy to spread. Blend in the pineapple mixture. This part can be made the day before if you like.', ""Spread about 2 tablespoons of the pineapple mixture onto one side of 12 slices of bread. Top each one of these with 5 thin slices of ham. Top with remaining bread slices.'""]",10.0,10.0,20.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/4574491.jpg
285,132934,Maple-Mustard Glazed Pork Chops,lightly packed brown sugar^fresh-ground black pepper^salt^onion powder^paprika^boneless pork loin chops^pure maple syrup^spicy brown mustard,"['\'directions\': u""Prep', '10 m', 'Cook', '12 m', 'Ready In', '6 h 22 m', 'Stir together the brown sugar, pepper, salt, onion powder, and paprika in a bowl. Coat the pork chops with this mixture on both sides. Cover and place in the refrigerator 6 hours to overnight.', ""Place oven rack in it's highest position. Set oven to Broil."", 'Place pork chops onto a slotted, two-piece broiler pan. Stir together the maple syrup and spicy mustard. Broil pork chops for 5 minutes, then turn over, and broil for another 5 minutes. Brush the tops with the mustard glaze, and cook for 1 minute. Turn the chops over, brush again, and broil for an additional minute, or until cooked to your desired degree of doneness. Remove pork chops to serving plates and top with additional glaze, if desired.""']",10.0,12.0,22.0,Easy,https://images.media-allrecipes.com/userphotos/250x250/286806.jpg
286,20559,Tri-Tip Rub,garlic powder^salt^ground black pepper^tri tip roast,"[""'directions': u'Prep"", '5 m', 'Ready In', '5 m', 'Preheat an outdoor grill for high heat and lightly oil grate.', 'In a medium bowl, combine garlic powder, salt and pepper. Mix together and coat both sides of tri tip.', ""Sear both sides on hot grill then cook 20-25 minutes or until center is light pink. Slice at an angle.'""]",5.0,5.0,10.0,Easy,https://images.media-allrecipes.com/userphotos/250x250/1009762.jpg
287,254232,Authentic Thai Basil Chicken (Very Easy and Fast),vegetable oil^onion^garlic^large skinless boneless chicken breast^oyster sauce^soy sauce^white sugar^small chile peppers^water^fresh basil leaves,"[""'directions': u'Prep"", '15 m', 'Cook', '9 m', 'Ready In', '24 m', ""Heat oil in a wok or large skillet over medium heat. Add onion and garlic; cook and stir until fragrant, about 30 seconds. Add chicken; cook and stir until no longer pink, about 5 minutes. Stir in oyster sauce, soy sauce, and sugar. Stir in chile peppers. Pour in water. Cook until slightly thickened, 3 to 5 minutes. Stir in basil before serving.'""]",15.0,9.0,24.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/1131498.jpg
288,87234,Mexcellent Cheeseburgers,ground beef chuck^hot pepper sauce^avocado^Monterey Jack cheese^jumbo English muffins split and toasted^Dijon mustard^diced green chile peppers,"[""'directions': u'Prep"", '10 m', 'Cook', '10 m', 'Ready In', '20 m', 'Divide the ground beef into three even portions. Season each one with some hot pepper sauce. I ball up the meat, and poke my finger into it, then fill the hole with hot sauce. Flatten into patties just a little larger than the English muffins.', 'Heat a skillet over medium-high heat. Cover, and cook the beef patties for about 4 minutes per side, or until well done. Top each patty with two pieces of cheese in an criss cross pattern. Cover, and turn off the heat.', ""Arrange the toasted English muffins on a serving plate. Spread the bottom half with a thin coating of Dijon mustard. Place a few slices of avocado over the mustard, and use a fork to mash into the nooks and crannies. Place the beef patties on top of the avocado, and top with a layer of green chilies. Plop the other halves of the English muffins on top. Serve and enjoy!'""]",10.0,10.0,20.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/972278.jpg
